"long.f","lat.f","between.f","closeness.f","eigen.f","degree.f","long.t","lat.t","BusStopCode","Description","RoadName","planning_area","combined.f"
103.8560862,1.365741674,0.00868487220415766,0.987923402547738,0.00736065331484218,0,103.8561505,1.369103032,"54381","Blk 443","Ang Mo Kio Ave 10","Ang Mo Kio",-Inf
103.8566054,1.366389736,0.00428524029455128,0.000135476161476544,0.0173550331601969,0,103.855948,1.362889989,"54389","Blk 465","Ang Mo Kio Ave 10","Ang Mo Kio",-Inf
103.8482886,1.371619722,0.00892017516362334,0.982385967119452,0.0202804777631047,0,103.8478247,1.374621421,"54391","Aft Ang Mo Kio Int","Ang Mo Kio Ave 8","Ang Mo Kio",-Inf
103.8486611,1.371373023,0.0198307940643389,0.98715335462699,0.00645388522731832,0,103.8505797,1.367844701,"54399","Bef Ang Mo Kio Stn Exit B","Ang Mo Kio Ave 8","Ang Mo Kio",-Inf
103.8405965,1.377235018,0.0168759489974719,0.986964128387481,0.00964174732652326,0,103.8433994,1.377479971,"54451","Blk 643","Ang Mo Kio Ave 5","Ang Mo Kio",-Inf
103.841201,1.376933361,0.0457792428112847,0.982181676472943,0.0129931606433566,0,103.8377737,1.376955563,"54459","Blk 151","Ang Mo Kio Ave 5","Ang Mo Kio",-Inf
103.8433994,1.377479971,0.016958927371087,0.98744571870781,0.00656008442618735,0,103.8443777,1.37859114,"54461","Blk 649","Ang Mo Kio Ave 5","Ang Mo Kio",-Inf
103.8434968,1.37720167,0.0456962644376696,0.981706950327128,0.0190968231134459,0,103.841201,1.376933361,"54469","Opp Blk 649","Ang Mo Kio Ave 5","Ang Mo Kio",-Inf
103.8532966,1.376134708,0.108596241641635,0.983815484800858,0.0126046712205572,0,103.8557653,1.375994979,"54471","Opp Blk 538","Ang Mo Kio Ave 5","Ang Mo Kio",-Inf
103.8532004,1.375793351,0.0195818589434936,0.985720515330373,0.0204908601940839,0,103.8499921,1.376153348,"54479","Blk 538","Ang Mo Kio Ave 5","Ang Mo Kio",-Inf
103.8557653,1.375994979,0.122729360256016,0.984292536274266,0.0166100267667946,0,103.8601032,1.377171653,"54481","Ite Coll Ctrl","Ang Mo Kio Ave 5","Ang Mo Kio",-Inf
103.8557967,1.375661389,0.227097925935714,0.987239702342228,0.0301166393081459,0.142857142857143,103.8532004,1.375793351,"54489","Opp Ite Coll Ctrl","Ang Mo Kio Ave 5","Ang Mo Kio",-6.94380398034014
103.8557967,1.375661389,0.227097925935714,0.987239702342228,0.0301166393081459,0.142857142857143,103.8548308,1.374878174,"54489","Opp Ite Coll Ctrl","Ang Mo Kio Ave 5","Ang Mo Kio",-6.94380398034014
103.8601032,1.377171653,0.122812338629631,0.984769860928005,0.0113011857935398,0,103.8626631,1.377871389,"54491","Aft CTE","Ang Mo Kio Ave 5","Serangoon",-Inf
103.8605536,1.377008067,0.227014947562099,0.986761445049067,0.0442642209563672,0,103.8557967,1.375661389,"54499","Bef CTE","Ang Mo Kio Ave 5","Serangoon",-Inf
103.8626631,1.377871389,0.122895317003246,0.985247458996795,0.00768913874331783,0,103.8655186,1.378542757,"54501","Opp AMK Ind Pk 2","Ang Mo Kio Ave 5","Serangoon",-Inf
103.8625705,1.377588358,0.226931969188484,0.986283461599181,0.0650577654706691,0,103.8605536,1.377008067,"54509","Aft Blk 5000","Ang Mo Kio Ave 5","Serangoon",-Inf
103.8634476,1.371676382,0.00428524029455128,0.000135476161476544,0.00803401823110878,0,103.8628875,1.373426407,"54511","Blk 5028","Ang Mo Kio Ind Pk 2","Serangoon",-Inf
103.8628875,1.373426407,0.00214336102561149,0,0.00546621230496481,0,103.8618014,1.374894722,"54521","Blk 5046","Ang Mo Kio Ind Pk 2","Serangoon",-Inf
103.8513269,1.358399743,0.05024906203851,0.988082744874009,0.0672274509561019,0,103.8499566,1.356156392,"54531","OPP BISHAN PK","Bishan Rd","Bishan",-Inf
103.8510481,1.358571111,0.0842383274830097,0.988806605872325,0.0233698172029973,0.285714285714286,103.8546576,1.357320978,"54539","BISHAN PK","Bishan Rd","Bishan",-7.4944346979718
103.8510481,1.358571111,0.0842383274830097,0.988806605872325,0.0233698172029973,0.285714285714286,103.8525751,1.361436108,"54539","BISHAN PK","Bishan Rd","Bishan",-7.4944346979718
103.8510481,1.358571111,0.0842383274830097,0.988806605872325,0.0233698172029973,0.285714285714286,103.8551458,1.359421389,"54539","BISHAN PK","Bishan Rd","Bishan",-7.4944346979718
103.8549193,1.37425473,0.0118252825982104,0.983815805093036,0.0118080757454599,0,103.8557653,1.375994979,"54571","Blk 532","Ang Mo Kio Ave 10","Ang Mo Kio",-Inf
103.8548308,1.374878174,0.205457166096896,0.987447166309391,0.0204908601940839,0,103.8567189,1.371734416,"54579","Blk 540","Ang Mo Kio Ave 10","Ang Mo Kio",-Inf
103.8566583,1.371058333,0.0117423042245953,0.98333934649135,0.017355033160197,0,103.8549193,1.37425473,"54581","Blk 574","Ang Mo Kio Ave 10","Ang Mo Kio",-Inf
103.8567189,1.371734416,0.205540144470511,0.987925816598661,0.0139416402739174,0,103.8561505,1.369103032,"54589","Blk 555","Ang Mo Kio Ave 10","Ang Mo Kio",-Inf
103.8551458,1.359421389,0.00851891545692746,0.986961556363604,0.015900434712129,0,103.8556828,1.362383063,"54601","Townsville Pr Sch","Ang Mo Kio Ave 10","Ang Mo Kio",-Inf
103.8405742,1.364894705,0.00222559852089074,0.986518161451658,0,0,103.8449067,1.364336649,"54611","BLK 220","Ang Mo Kio Ave 1","Ang Mo Kio",-Inf
103.8405029,1.364671684,0.00965801942628755,0.987086469424619,0.0152724117412509,0,103.8380167,1.36558807,"54619","OPP BLK 220","Ang Mo Kio Ave 1","Bishan",-Inf
103.8377307,1.365953312,0,0.986845341302822,0,0,103.8405742,1.364894705,"54621","BLK 223","Ang Mo Kio Ave 1","Ang Mo Kio",-Inf
103.8380167,1.36558807,0.00974099779990265,0.987566039046338,0.010391094790308,0,103.8363483,1.368612222,"54629","OPP BLK 223","Ang Mo Kio Ave 1","Bishan",-Inf
103.8669752,1.377021667,0.00222559852089074,0.986132812973484,0,0,103.8668627,1.37834008,"54631","Bef Ang Mo Kio Ind Pk 2A","Ang Mo Kio Ind Pk 2","Serangoon",-Inf
103.8646091,1.375739674,0,0.986459841773677,0,0,103.8669752,1.377021667,"54641","Sing Ind Cplx","Ang Mo Kio Ind Pk 2","Serangoon",-Inf
103.8655186,1.378542757,0.122978295376861,0.985725330715625,0.0052315620408425,0,103.8685436,1.378724969,"54651","Opp Techplace 2","Ang Mo Kio Ave 5","Serangoon",-Inf
103.8668627,1.37834008,0.226848990814869,0.985805751757439,0.095619277976421,0,103.8625705,1.377588358,"54659","Techplace 2","Ang Mo Kio Ave 5","Serangoon",-Inf
103.847577,1.385898311,0.0109307778474348,0.986458235228653,0.00710103359299528,0.142857142857143,103.8483169,1.385760939,"55009","Ang Mo Kio Depot","Ang Mo Kio St 63","Ang Mo Kio",-11.4232321818808
103.847577,1.385898311,0.0109307778474348,0.986458235228653,0.00710103359299528,0.142857142857143,103.8480411,1.386997778,"55009","Ang Mo Kio Depot","Ang Mo Kio St 63","Ang Mo Kio",-11.4232321818808
103.8357043,1.382261657,0.0214074325549149,0.986811106755702,6.59860542577475e-05,0,103.8387271,1.385701178,"55011","Opp The Calrose","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.8361694,1.382283056,0.0237844172157641,0.986435583273003,0.0112659122726528,0.142857142857143,103.8354994,1.37955302,"55019","The Calrose","Yio Chu Kang Rd","Ang Mo Kio",-10.1842657799851
103.8361694,1.382283056,0.0237844172157641,0.986435583273003,0.0112659122726528,0.142857142857143,103.8324031,1.380318633,"55019","The Calrose","Yio Chu Kang Rd","Ang Mo Kio",-10.1842657799851
103.8387271,1.385701178,0.0288749040615816,0.987288910062253,0.00285151632394426,0,103.8425943,1.385731799,"55021","OPP SEASONS PK","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.8391711,1.385651937,0.023701438842149,0.985954575207516,0.0165581831694239,0,103.8361694,1.382283056,"55029","SEASONS PK","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.8436033,1.389447742,0.0727899283393818,0.981459867537765,5.15702433006952e-05,0,103.846028,1.391224067,"55031","Opp NCS Hub","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.8438314,1.389157323,0.00222893247340206,0.978871114140709,8.09122312921199e-05,0,103.8407103,1.389329853,"55039","NCS Hub","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.846028,1.391224067,0.0955129086207861,0.981931097262048,0.00555887937513172,0,103.8489624,1.392399801,"55041","Opp Ue Bizhub Ctrl","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.8465928,1.391105477,0.0284336757326626,0.986045776803347,0.000118921531959173,0.142857142857143,103.8438314,1.389157323,"55049","Ue Bizhub Ctrl","Yio Chu Kang Rd","Ang Mo Kio",-14.5571903964295
103.8465928,1.391105477,0.0284336757326626,0.986045776803347,0.000118921531959173,0.142857142857143,103.8462112,1.387790028,"55049","Ue Bizhub Ctrl","Yio Chu Kang Rd","Ang Mo Kio",-14.5571903964295
103.8489624,1.392399801,0.0955958869944012,0.982405311789587,0.00378216901780252,0,103.8526183,1.392462741,"55051","Opp ST Electronics","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.8490952,1.392082265,0.0283506973590475,0.985569647337335,0.00017478606803537,0,103.8465928,1.391105477,"55059","ST Electronics","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.8526183,1.392462741,0.0956788653680163,0.982879796563188,0.00257332485810355,0,103.8559733,1.391771334,"55071","Bef KLC Intl Inst","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.853368,1.391952167,0.0282677189854324,0.985093789477756,0.000256893508483851,0,103.8490952,1.392082265,"55079","Aft KLC Intl Inst","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.8559733,1.391771334,0.0957618437416314,0.983354551813929,0.00175084740903009,0,103.8596792,1.390940142,"55081","Opp Sunrise Gdns","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.856304,1.391294037,0.0281847406118173,0.984618202992271,0.000377571710622758,0,103.853368,1.391952167,"55089","Aft Sunrise Gdns","Yio Chu Kang Rd","Ang Mo Kio",-Inf
103.8596792,1.390940142,0.0958448221152465,0.983829577773152,0.00119124744007891,0,103.8626325,1.390097479,"55101","Opp Serenity Pk","Yio Chu Kang Rd","Sengkang",-Inf
103.8599335,1.390494473,0.0281017622382022,0.984142887648806,0.000554939661589633,0,103.856304,1.391294037,"55109","Serenity Pk","Yio Chu Kang Rd","Serangoon",-Inf
103.8377737,1.376955563,0.0458622211848998,0.982656673484821,0.00884033027384572,0,103.8351978,1.379431389,"55111","Blk 180","Ang Mo Kio Ave 5","Ang Mo Kio",-Inf
103.8378471,1.377285307,0.0303945337282099,0.986868808047505,0.0052601289823377,0.142857142857143,103.8395232,1.376381197,"55119","Blk 617","Ang Mo Kio Ave 5","Ang Mo Kio",-10.7002205468362
103.8378471,1.377285307,0.0303945337282099,0.986868808047505,0.0052601289823377,0.142857142857143,103.8405965,1.377235018,"55119","Blk 617","Ang Mo Kio Ave 5","Ang Mo Kio",-10.7002205468362
103.8351978,1.379431389,0.0459451995585149,0.983131941594653,0.00601481360046385,0,103.8324031,1.380318633,"55121","Opp Blk 604","Ang Mo Kio Ave 5","Ang Mo Kio",-Inf
103.8354994,1.37955302,0.0303115553545948,0.986387550308899,0.00773112528097416,0,103.8378471,1.377285307,"55129","Blk 604","Ang Mo Kio Ave 5","Ang Mo Kio",-Inf
103.8396597,1.37986282,0.00760972014714965,0.986343054009485,0.00606284310427236,0,103.8390206,1.381513056,"55131","BLK 612","Ang Mo Kio Ave 4","Ang Mo Kio",-Inf
103.8400749,1.378940116,0.00454306595542677,0.986465946672972,0.00189619443497407,0,103.8395232,1.376381197,"55139","BLK 641","Ang Mo Kio Ave 4","Ang Mo Kio",-Inf
103.8390206,1.381513056,0.00769269852076474,0.986823000288983,0.0041250575523115,0.142857142857143,103.8387271,1.385701178,"55141","OPP BLK 622","Ang Mo Kio Ave 4","Ang Mo Kio",-12.317333686964
103.8390206,1.381513056,0.00769269852076474,0.986823000288983,0.0041250575523115,0.142857142857143,103.8403312,1.383394401,"55141","OPP BLK 622","Ang Mo Kio Ave 4","Ang Mo Kio",-12.317333686964
103.8392681,1.381476389,0.00446008758181167,0.985987008435689,0.00278695005067263,0,103.8400749,1.378940116,"55149","BLK 622","Ang Mo Kio Ave 4","Ang Mo Kio",-Inf
103.8403312,1.383394401,0.000391183761328332,0.98515169293439,0.00280662051074543,0,103.8444567,1.384251667,"55151","Ang Mo Kio Comm Hosp","Ang Mo Kio Ave 9","Ang Mo Kio",-Inf
103.84065,1.383362,0.00437710920819657,0.985508344949182,0.00409614670399046,0,103.8392681,1.381476389,"55159","Opp Ang Mo Kio Comm Hosp","Ang Mo Kio Ave 9","Ang Mo Kio",-Inf
103.8422978,1.385643889,0.330035676952514,0.985714094859939,0.0243365493389939,0.142857142857143,103.8391711,1.385651937,"55171","CASTLE GREEN","Ang Mo Kio Ave 6","Ang Mo Kio",-6.7846295691344
103.8422978,1.385643889,0.330035676952514,0.985714094859939,0.0243365493389939,0.142857142857143,103.8407103,1.389329853,"55171","CASTLE GREEN","Ang Mo Kio Ave 6","Ang Mo Kio",-6.7846295691344
103.8425943,1.385731799,0.526307438322355,0.987769400518104,0.00199169449611816,0,103.843613,1.382955,"55179","OPP CASTLE GREEN","Ang Mo Kio Ave 6","Ang Mo Kio",-Inf
103.8438923,1.381432514,0.153782850692134,0.985233502453949,0.0160299648598117,0,103.8422978,1.385643889,"55181","Opp Yio Chu Kang Stn","Ang Mo Kio Ave 6","Ang Mo Kio",-Inf
103.843613,1.382955,0.571226614824054,0.98825016753113,0.00545126249402639,0.142857142857143,103.8446844,1.378631667,"55189","Yio Chu Kang Stn","Ang Mo Kio Ave 6","Ang Mo Kio",-7.72960687765367
103.843613,1.382955,0.571226614824054,0.98825016753113,0.00545126249402639,0.142857142857143,103.8455559,1.381132415,"55189","Yio Chu Kang Stn","Ang Mo Kio Ave 6","Ang Mo Kio",-7.72960687765367
103.8426632,1.379524768,0.00214262014727564,0,0.0160299648598116,0,103.8410023,1.381236392,"55199","Blk 645","Ang Mo Kio St 61","Ang Mo Kio",-Inf
103.8443777,1.37859114,0.389406025899641,0.987927586907105,0.0235601953862624,0.285714285714286,103.8438923,1.381432514,"55201","Aft Blk 648","Ang Mo Kio Ave 6","Ang Mo Kio",-5.9562381834495
103.8443777,1.37859114,0.389406025899641,0.987927586907105,0.0235601953862624,0.285714285714286,103.8426632,1.379524768,"55201","Aft Blk 648","Ang Mo Kio Ave 6","Ang Mo Kio",-5.9562381834495
103.8443777,1.37859114,0.389406025899641,0.987927586907105,0.0235601953862624,0.285714285714286,103.8455559,1.381132415,"55201","Aft Blk 648","Ang Mo Kio Ave 6","Ang Mo Kio",-5.9562381834495
103.8446844,1.378631667,0.483037842247434,0.988115421853681,0.0171389762965895,0,103.844983,1.376284989,"55209","Opp Blk 646","Ang Mo Kio Ave 6","Ang Mo Kio",-Inf
103.8459306,1.385607252,0.00989700560948004,0.987293091244022,0.00552379183980487,0,103.8444475,1.384083333,"55219","Bef Ang Mo Kio Ave 9","Ang Mo Kio St 62","Ang Mo Kio",-Inf
103.8462112,1.387790028,0.0241458423639358,0.986334861808623,8.09122312921091e-05,0,103.8483169,1.385760939,"55221","Opp SMRT Buses AMK Depot","Ang Mo Kio St 64","Ang Mo Kio",-Inf
103.8459157,1.38851043,0.0324540291436537,0.987070070505389,0.00811864630752369,0.142857142857143,103.846028,1.391224067,"55229","SMRT Buses AMK Depot","Ang Mo Kio St 64","Ang Mo Kio",-10.2004469261729
103.8459157,1.38851043,0.0324540291436537,0.987070070505389,0.00811864630752369,0.142857142857143,103.8459306,1.385607252,"55229","SMRT Buses AMK Depot","Ang Mo Kio St 64","Ang Mo Kio",-10.2004469261729
103.8483169,1.385760939,0.0368425089634007,0.98681142820032,0.00488647641927138,0,103.8467826,1.384086699,"55231","Opp Sbst Ang Mo Kio Depot","Ang Mo Kio St 63","Ang Mo Kio",-Inf
103.8480411,1.386997778,0.0323710507700386,0.986588536075112,0.0119324586766102,0,103.8459157,1.38851043,"55239","Sbst Ang Mo Kio Depot","Ang Mo Kio St 63","Ang Mo Kio",-Inf
103.8407103,1.389329853,0.308729127330997,0.979340719516828,0.0166132345050803,0,103.8388558,1.390936005,"55241","Aft Yio Chu Kang Rd","Lentor Ave","Ang Mo Kio",-Inf
103.840852,1.389664059,0.570056505852921,0.987305152462579,7.57958622434738e-05,0.142857142857143,103.8436033,1.389447742,"55249","Bef Yio Chu Kang Rd","Lentor Ave","Ang Mo Kio",-12.0081729093076
103.840852,1.389664059,0.570056505852921,0.987305152462579,7.57958622434738e-05,0.142857142857143,103.8425943,1.385731799,"55249","Bef Yio Chu Kang Rd","Lentor Ave","Ang Mo Kio",-12.0081729093076
103.8388558,1.390936005,0.308812105704612,0.979815690488444,0.0113033682852873,0,103.8364956,1.392424444,"55251","Countryside Est","Lentor Ave","Ang Mo Kio",-Inf
103.8387287,1.391413462,0.569973527479306,0.986825893336213,0.000111401699226586,0,103.840852,1.389664059,"55259","Opp Countryside Est","Lentor Ave","Ang Mo Kio",-Inf
103.8364956,1.392424444,0.308895084078227,0.980290932991734,0.00769062367438235,0,103.8273791,1.402050599,"55261","Bullion Pk Condo","Lentor Ave","Ang Mo Kio",-Inf
103.8369165,1.39252555,0.569890549105691,0.986346909190656,0.000163733721383228,0,103.8387287,1.391413462,"55269","Opp Bullion Pk Condo","Lentor Ave","Ang Mo Kio",-Inf
103.8288132,1.398136957,0,0.981091535771259,0,0,103.8273791,1.402050599,"55281","Aft SLE","Lentor Ave","Yishun",-Inf
103.8444567,1.384251667,0.0447358038750431,0.985630151755445,0.0153396059024246,0,103.8468397,1.384303578,"55301","AMK Police Div HQ","Ang Mo Kio Ave 9","Ang Mo Kio",-Inf
103.8444475,1.384083333,0.0491303289626657,0.987775032276063,0.00602035110624325,0.142857142857143,103.84065,1.383362,"55309","Opp AMK Police Div HQ","Ang Mo Kio Ave 9","Ang Mo Kio",-10.084098891473
103.8444475,1.384083333,0.0491303289626657,0.987775032276063,0.00602035110624325,0.142857142857143,103.843613,1.382955,"55309","Opp AMK Police Div HQ","Ang Mo Kio Ave 9","Ang Mo Kio",-10.084098891473
103.8468397,1.384303578,0.0448187822486582,0.98611113337362,0.0104368125793475,0.142857142857143,103.847577,1.385898311,"55311","Opp Yio Chu Kang Stadium","Ang Mo Kio Ave 9","Ang Mo Kio",-9.62744040088804
103.8468397,1.384303578,0.0448187822486582,0.98611113337362,0.0104368125793475,0.142857142857143,103.8480411,1.386997778,"55311","Opp Yio Chu Kang Stadium","Ang Mo Kio Ave 9","Ang Mo Kio",-9.62744040088804
103.8467826,1.384086699,0.0369254873370158,0.987293091244022,0.00332467723654328,0,103.8444475,1.384083333,"55319","Yio Chu Kang Stadium","Ang Mo Kio Ave 9","Ang Mo Kio",-Inf
103.8472253,1.379019701,0.0972022737146116,0.98286300027242,0.0134300280137664,0,103.8500347,1.376477779,"55329","Nanyang Poly","Ang Mo Kio Ave 8","Ang Mo Kio",-Inf
103.8455559,1.381132415,0.343176723388317,0.988405385421764,0.0197389131426347,0.428571428571429,103.8422978,1.385643889,"55509","Yio Chu Kang Int","Ang Mo Kio Ave 8","Ang Mo Kio",-5.85363325773043
103.8455559,1.381132415,0.343176723388317,0.988405385421764,0.0197389131426347,0.428571428571429,103.8446844,1.378631667,"55509","Yio Chu Kang Int","Ang Mo Kio Ave 8","Ang Mo Kio",-5.85363325773043
103.8455559,1.381132415,0.343176723388317,0.988405385421764,0.0197389131426347,0.428571428571429,103.8444567,1.384251667,"55509","Yio Chu Kang Int","Ang Mo Kio Ave 8","Ang Mo Kio",-5.85363325773043
103.8455559,1.381132415,0.343176723388317,0.988405385421764,0.0197389131426347,0.428571428571429,103.8472253,1.379019701,"55509","Yio Chu Kang Int","Ang Mo Kio Ave 8","Ang Mo Kio",-5.85363325773043
103.828321,1.36865,0.0492656733226573,0.984687615938798,0.000436385934845441,0,103.8284292,1.37242859,"56011","Bef adana at thomson","Upp Thomson Rd","Ang Mo Kio",-Inf
103.8286291,1.369495535,0.0440415126745506,0.98486189515386,0.00252195239327221,0,103.8284287,1.366606382,"56019","Bef Ang Mo Kio Ave 1","Upp Thomson Rd","Ang Mo Kio",-Inf
103.8284292,1.37242859,0.0493486516962724,0.985164204458749,0.000296909727878068,0,103.8282253,1.376956667,"56021","Opp Sembawang Hills Fc","Upp Thomson Rd","Ang Mo Kio",-Inf
103.8287,1.373595,0.0439585343009355,0.984385639607307,0.00370666384237118,0,103.8286291,1.369495535,"56029","Bef Sembawang Hills Fc","Upp Thomson Rd","Ang Mo Kio",-Inf
103.8282253,1.376956667,0.0494316300698876,0.985641065486354,0.000202012437774455,0.142857142857143,103.8275778,1.379161667,"56031","Bef Yio Chu Kang Rd","Upp Thomson Rd","Ang Mo Kio",-13.4747192348424
103.8282253,1.376956667,0.0494316300698876,0.985641065486354,0.000202012437774455,0.142857142857143,103.8294408,1.378798333,"56031","Bef Yio Chu Kang Rd","Upp Thomson Rd","Ang Mo Kio",-13.4747192348424
103.8284839,1.376730556,0.0438755559273204,0.983909656003891,0.00544790491564955,0,103.8287,1.373595,"56039","Aft Yio Chu Kang Rd","Upp Thomson Rd","Ang Mo Kio",-Inf
