"from","to","DAY_TYPE","weight","category"
"136","61","WEEKDAY",60,1
"83","61","WEEKENDS/HOLIDAY",80,1
"83","61","WEEKDAY",80,1
"28","25","WEEKENDS/HOLIDAY",160,1
"28","25","WEEKDAY",160,1
"101","25","WEEKDAY",60,1
"25","25","WEEKENDS/HOLIDAY",20,1
"25","25","WEEKDAY",100,1
"112","191","WEEKDAY",1440,1
"112","191","WEEKENDS/HOLIDAY",400,1
"323","322","WEEKDAY",100,1
"323","322","WEEKENDS/HOLIDAY",160,1
"292","322","WEEKENDS/HOLIDAY",20,1
"292","322","WEEKDAY",40,1
"15","40","WEEKDAY",180,1
"48","40","WEEKDAY",80,1
"68","40","WEEKENDS/HOLIDAY",90,1
"68","40","WEEKDAY",18,1
"43","40","WEEKENDS/HOLIDAY",18,1
"3","40","WEEKDAY",80,1
"48","40","WEEKENDS/HOLIDAY",20,1
"4","40","WEEKDAY",300,1
"42","40","WEEKDAY",2,1
"39","40","WEEKDAY",1704,1
"36","40","WEEKDAY",1340,1
"33","40","WEEKENDS/HOLIDAY",60,1
"36","40","WEEKENDS/HOLIDAY",380,1
"3","40","WEEKENDS/HOLIDAY",20,1
"149","40","WEEKENDS/HOLIDAY",40,1
"32","40","WEEKENDS/HOLIDAY",12,1
"165","40","WEEKDAY",12,1
"45","40","WEEKDAY",80,1
"30","40","WEEKENDS/HOLIDAY",72,1
"232","40","WEEKDAY",20,1
"149","40","WEEKDAY",100,1
"45","40","WEEKENDS/HOLIDAY",160,1
"165","40","WEEKENDS/HOLIDAY",2,1
"58","40","WEEKENDS/HOLIDAY",162,1
"33","40","WEEKDAY",60,1
"32","40","WEEKDAY",20,1
"58","40","WEEKDAY",162,1
"39","40","WEEKENDS/HOLIDAY",654,1
"15","40","WEEKENDS/HOLIDAY",180,1
"186","40","WEEKDAY",60,1
"4","40","WEEKENDS/HOLIDAY",60,1
"164","40","WEEKDAY",18,1
"43","40","WEEKDAY",18,1
"90","40","WEEKDAY",20,1
"30","40","WEEKDAY",18,1
"186","40","WEEKENDS/HOLIDAY",40,1
"200","40","WEEKDAY",20,1
"70","42","WEEKENDS/HOLIDAY",260,1
"25","42","WEEKDAY",3540,1
"130","42","WEEKENDS/HOLIDAY",60,1
"182","42","WEEKDAY",20,1
"25","42","WEEKENDS/HOLIDAY",660,1
"70","42","WEEKDAY",520,1
"2","42","WEEKDAY",2660,1
"53","42","WEEKDAY",260,1
"130","42","WEEKDAY",220,1
"2","42","WEEKENDS/HOLIDAY",1080,1
"53","42","WEEKENDS/HOLIDAY",260,1
"49","42","WEEKDAY",240,1
"110","42","WEEKENDS/HOLIDAY",20,1
"14","42","WEEKDAY",40,1
"58","42","WEEKDAY",1320,1
"14","42","WEEKENDS/HOLIDAY",60,1
"110","42","WEEKDAY",60,1
"58","42","WEEKENDS/HOLIDAY",800,1
"149","42","WEEKDAY",540,1
"40","42","WEEKENDS/HOLIDAY",20,1
"126","200","WEEKDAY",60,1
"88","200","WEEKDAY",180,1
"59","200","WEEKENDS/HOLIDAY",160,1
"142","200","WEEKDAY",140,1
"110","200","WEEKENDS/HOLIDAY",1060,1
"148","200","WEEKDAY",120,1
"230","200","WEEKENDS/HOLIDAY",20,1
"236","200","WEEKDAY",1540,1
"65","200","WEEKDAY",20,1
"156","200","WEEKDAY",340,1
"165","200","WEEKDAY",240,1
"236","200","WEEKENDS/HOLIDAY",100,1
"145","200","WEEKENDS/HOLIDAY",20,1
"186","200","WEEKDAY",40,1
"137","200","WEEKENDS/HOLIDAY",60,1
"138","200","WEEKENDS/HOLIDAY",860,1
"198","200","WEEKENDS/HOLIDAY",680,1
"142","200","WEEKENDS/HOLIDAY",80,1
"313","200","WEEKDAY",20,1
"145","200","WEEKDAY",20,1
"148","200","WEEKENDS/HOLIDAY",40,1
"248","200","WEEKDAY",40,1
"170","200","WEEKDAY",120,1
"185","200","WEEKDAY",420,1
"138","200","WEEKDAY",1780,1
"95","200","WEEKENDS/HOLIDAY",20,1
"241","200","WEEKENDS/HOLIDAY",60,1
"165","200","WEEKENDS/HOLIDAY",420,1
"101","200","WEEKENDS/HOLIDAY",40,1
"137","200","WEEKDAY",60,1
"192","200","WEEKDAY",60,1
"155","200","WEEKDAY",200,1
"167","200","WEEKDAY",180,1
"192","200","WEEKENDS/HOLIDAY",80,1
"204","200","WEEKDAY",360,1
"65","200","WEEKENDS/HOLIDAY",20,1
"59","200","WEEKDAY",420,1
"24","200","WEEKDAY",20,1
"90","200","WEEKDAY",40,1
"110","200","WEEKDAY",2080,1
"167","200","WEEKENDS/HOLIDAY",140,1
"170","200","WEEKENDS/HOLIDAY",80,1
"198","200","WEEKDAY",1180,1
"156","200","WEEKENDS/HOLIDAY",320,1
"149","200","WEEKENDS/HOLIDAY",260,1
"181","200","WEEKDAY",340,1
"141","200","WEEKDAY",780,1
"155","200","WEEKENDS/HOLIDAY",20,1
"127","200","WEEKDAY",80,1
"241","200","WEEKDAY",300,1
"204","200","WEEKENDS/HOLIDAY",120,1
"95","200","WEEKDAY",20,1
"82","200","WEEKENDS/HOLIDAY",80,1
"127","200","WEEKENDS/HOLIDAY",100,1
"141","200","WEEKENDS/HOLIDAY",60,1
"181","200","WEEKENDS/HOLIDAY",180,1
"35","200","WEEKENDS/HOLIDAY",60,1
"149","200","WEEKDAY",1820,1
"185","200","WEEKENDS/HOLIDAY",360,1
"35","200","WEEKDAY",140,1
"287","148","WEEKENDS/HOLIDAY",40,1
"149","148","WEEKENDS/HOLIDAY",80,1
"221","148","WEEKDAY",20,1
"249","148","WEEKENDS/HOLIDAY",140,1
"149","148","WEEKDAY",160,1
"249","148","WEEKDAY",560,1
"200","148","WEEKENDS/HOLIDAY",640,1
"287","148","WEEKDAY",20,1
"155","148","WEEKDAY",1020,1
"155","148","WEEKENDS/HOLIDAY",80,1
"239","148","WEEKDAY",60,1
"200","148","WEEKDAY",1040,1
"189","148","WEEKENDS/HOLIDAY",40,1
"236","148","WEEKDAY",280,1
"236","148","WEEKENDS/HOLIDAY",40,1
"20","160","WEEKENDS/HOLIDAY",120,1
"236","160","WEEKENDS/HOLIDAY",40,1
"151","160","WEEKDAY",1240,1
"27","160","WEEKDAY",260,1
"180","160","WEEKDAY",40,1
"150","160","WEEKDAY",20,1
"151","160","WEEKENDS/HOLIDAY",1560,1
"136","160","WEEKDAY",80,1
"236","160","WEEKDAY",40,1
"146","160","WEEKENDS/HOLIDAY",100,1
"172","160","WEEKDAY",560,1
"83","160","WEEKENDS/HOLIDAY",40,1
"78","160","WEEKDAY",20,1
"56","160","WEEKDAY",80,1
"45","160","WEEKDAY",80,1
"78","160","WEEKENDS/HOLIDAY",120,1
"180","160","WEEKENDS/HOLIDAY",100,1
"192","160","WEEKDAY",1160,1
"172","160","WEEKENDS/HOLIDAY",460,1
"9","160","WEEKDAY",60,1
"173","160","WEEKENDS/HOLIDAY",20,1
"146","160","WEEKDAY",140,1
"136","160","WEEKENDS/HOLIDAY",20,1
"135","160","WEEKENDS/HOLIDAY",20,1
"192","160","WEEKENDS/HOLIDAY",620,1
"9","160","WEEKENDS/HOLIDAY",40,1
"135","160","WEEKDAY",100,1
"56","160","WEEKENDS/HOLIDAY",40,1
"122","160","WEEKDAY",20,1
"129","160","WEEKDAY",20,1
"150","160","WEEKENDS/HOLIDAY",20,1
"45","160","WEEKENDS/HOLIDAY",80,1
"83","160","WEEKDAY",20,1
"130","154","WEEKDAY",1120,1
"160","154","WEEKDAY",20,1
"150","154","WEEKDAY",820,1
"9","154","WEEKENDS/HOLIDAY",120,1
"130","154","WEEKENDS/HOLIDAY",20,1
"211","154","WEEKDAY",40,1
"150","154","WEEKENDS/HOLIDAY",240,1
"154","154","WEEKENDS/HOLIDAY",60,1
"9","154","WEEKDAY",140,1
"185","154","WEEKENDS/HOLIDAY",40,1
"193","154","WEEKENDS/HOLIDAY",20,1
"154","154","WEEKDAY",280,1
"233","154","WEEKDAY",20,1
"185","154","WEEKDAY",320,1
"78","154","WEEKDAY",20,1
"193","154","WEEKDAY",60,1
"250","238","WEEKENDS/HOLIDAY",140,1
"180","238","WEEKDAY",780,1
"240","238","WEEKENDS/HOLIDAY",540,1
"139","238","WEEKENDS/HOLIDAY",40,1
"236","238","WEEKDAY",340,1
"217","238","WEEKDAY",20,1
"240","238","WEEKDAY",1440,1
"82","238","WEEKDAY",40,1
"53","238","WEEKDAY",180,1
"241","238","WEEKENDS/HOLIDAY",180,1
"208","238","WEEKDAY",180,1
"238","238","WEEKENDS/HOLIDAY",400,1
"180","238","WEEKENDS/HOLIDAY",460,1
"181","238","WEEKENDS/HOLIDAY",1200,1
"242","238","WEEKENDS/HOLIDAY",180,1
"202","238","WEEKDAY",1200,1
"241","238","WEEKDAY",500,1
"236","238","WEEKENDS/HOLIDAY",200,1
"181","238","WEEKDAY",920,1
"97","238","WEEKDAY",20,1
"53","238","WEEKENDS/HOLIDAY",200,1
"242","238","WEEKDAY",760,1
"170","238","WEEKENDS/HOLIDAY",20,1
"202","238","WEEKENDS/HOLIDAY",540,1
"238","238","WEEKDAY",2320,1
"250","238","WEEKDAY",280,1
"208","238","WEEKENDS/HOLIDAY",40,1
"194","238","WEEKENDS/HOLIDAY",40,1
"139","238","WEEKDAY",20,1
"161","238","WEEKENDS/HOLIDAY",80,1
"260","238","WEEKDAY",20,1
"241","218","WEEKDAY",1160,1
"239","218","WEEKDAY",1220,1
"254","218","WEEKENDS/HOLIDAY",280,1
"226","218","WEEKENDS/HOLIDAY",20,1
"243","218","WEEKDAY",20,1
"270","218","WEEKDAY",80,1
"254","218","WEEKDAY",1240,1
"241","218","WEEKENDS/HOLIDAY",360,1
"253","218","WEEKDAY",7820,1
"266","218","WEEKDAY",140,1
"248","218","WEEKENDS/HOLIDAY",120,1
"272","218","WEEKENDS/HOLIDAY",80,1
"226","218","WEEKDAY",700,1
"157","218","WEEKDAY",300,1
"180","218","WEEKDAY",1306,1
"218","218","WEEKDAY",1372,1
"243","218","WEEKENDS/HOLIDAY",40,1
"216","218","WEEKDAY",60,1
"272","218","WEEKDAY",600,1
"260","218","WEEKENDS/HOLIDAY",1040,1
"157","218","WEEKENDS/HOLIDAY",60,1
"239","218","WEEKENDS/HOLIDAY",280,1
"208","218","WEEKENDS/HOLIDAY",1840,1
"180","218","WEEKENDS/HOLIDAY",440,1
"231","218","WEEKDAY",20,1
"218","218","WEEKENDS/HOLIDAY",682,1
"208","218","WEEKDAY",3880,1
"276","218","WEEKDAY",20,1
"202","218","WEEKENDS/HOLIDAY",120,1
"266","218","WEEKENDS/HOLIDAY",20,1
"262","218","WEEKDAY",60,1
"97","218","WEEKDAY",40,1
"260","218","WEEKDAY",2700,1
"248","218","WEEKDAY",160,1
"202","218","WEEKDAY",380,1
"242","218","WEEKENDS/HOLIDAY",280,1
"242","218","WEEKDAY",1980,1
"253","218","WEEKENDS/HOLIDAY",900,1
"112","111","WEEKENDS/HOLIDAY",2520,1
"112","111","WEEKDAY",12280,1
"111","111","WEEKDAY",40,1
"152","140","WEEKDAY",860,1
"112","140","WEEKDAY",40,1
"152","140","WEEKENDS/HOLIDAY",20,1
"140","140","WEEKDAY",4140,1
"140","140","WEEKENDS/HOLIDAY",540,1
"89","178","WEEKENDS/HOLIDAY",260,1
"178","178","WEEKENDS/HOLIDAY",20,1
"89","178","WEEKDAY",340,1
"94","178","WEEKDAY",60,1
"112","89","WEEKENDS/HOLIDAY",660,1
"112","89","WEEKDAY",1640,1
"140","89","WEEKENDS/HOLIDAY",80,1
"89","89","WEEKDAY",40,1
"111","89","WEEKDAY",60,1
"140","89","WEEKDAY",280,1
"178","89","WEEKDAY",20,1
"111","89","WEEKENDS/HOLIDAY",20,1
"178","75","WEEKDAY",20,1
"89","75","WEEKDAY",20,1
"89","75","WEEKENDS/HOLIDAY",40,1
"75","75","WEEKDAY",60,1
"91","115","WEEKDAY",220,1
"146","115","WEEKDAY",20,1
"152","115","WEEKDAY",1960,1
"223","115","WEEKDAY",100,1
"223","115","WEEKENDS/HOLIDAY",120,1
"152","115","WEEKENDS/HOLIDAY",140,1
"193","115","WEEKDAY",20,1
"80","115","WEEKDAY",20,1
"91","115","WEEKENDS/HOLIDAY",80,1
"206","115","WEEKDAY",20,1
"192","281","WEEKENDS/HOLIDAY",20,1
"281","281","WEEKDAY",20,1
"268","281","WEEKDAY",20,1
"84","164","WEEKDAY",100,1
"119","164","WEEKDAY",100,1
"197","164","WEEKDAY",60,1
"130","164","WEEKDAY",60,1
"211","164","WEEKENDS/HOLIDAY",20,1
"110","164","WEEKDAY",60,1
"168","164","WEEKENDS/HOLIDAY",20,1
"241","164","WEEKDAY",20,1
"130","164","WEEKENDS/HOLIDAY",40,1
"199","164","WEEKDAY",20,1
"172","164","WEEKDAY",20,1
"173","164","WEEKENDS/HOLIDAY",20,1
"58","164","WEEKDAY",20,1
"206","164","WEEKENDS/HOLIDAY",20,1
"119","164","WEEKENDS/HOLIDAY",120,1
"205","164","WEEKENDS/HOLIDAY",60,1
"231","164","WEEKDAY",20,1
"218","164","WEEKDAY",80,1
"188","164","WEEKDAY",20,1
"64","164","WEEKDAY",480,1
"46","164","WEEKDAY",120,1
"205","164","WEEKDAY",20,1
"288","164","WEEKDAY",20,1
"134","134","WEEKDAY",140,1
"52","134","WEEKDAY",20,1
"57","134","WEEKDAY",180,1
"236","134","WEEKENDS/HOLIDAY",20,1
"7","134","WEEKENDS/HOLIDAY",20,1
"58","134","WEEKDAY",60,1
"116","134","WEEKENDS/HOLIDAY",20,1
"119","134","WEEKENDS/HOLIDAY",160,1
"31","134","WEEKDAY",40,1
"181","134","WEEKENDS/HOLIDAY",40,1
"58","134","WEEKENDS/HOLIDAY",20,1
"119","134","WEEKDAY",300,1
"195","134","WEEKDAY",20,1
"169","134","WEEKDAY",440,1
"195","134","WEEKENDS/HOLIDAY",20,1
"7","134","WEEKDAY",180,1
"30","134","WEEKDAY",20,1
"181","134","WEEKDAY",20,1
"169","134","WEEKENDS/HOLIDAY",80,1
"57","134","WEEKENDS/HOLIDAY",80,1
"40","134","WEEKENDS/HOLIDAY",20,1
"11","134","WEEKENDS/HOLIDAY",80,1
"100","176","WEEKDAY",60,1
"153","176","WEEKDAY",40,1
"163","176","WEEKDAY",980,1
"163","176","WEEKENDS/HOLIDAY",280,1
"231","176","WEEKENDS/HOLIDAY",480,1
"153","176","WEEKENDS/HOLIDAY",60,1
"242","176","WEEKDAY",120,1
"246","176","WEEKENDS/HOLIDAY",20,1
"186","176","WEEKDAY",200,1
"208","176","WEEKENDS/HOLIDAY",20,1
"68","176","WEEKDAY",20,1
"48","176","WEEKDAY",20,1
"231","176","WEEKDAY",940,1
"204","176","WEEKDAY",20,1
"190","176","WEEKDAY",240,1
"239","176","WEEKDAY",600,1
"204","176","WEEKENDS/HOLIDAY",20,1
"149","176","WEEKDAY",180,1
"69","176","WEEKDAY",20,1
"246","176","WEEKDAY",20,1
"149","176","WEEKENDS/HOLIDAY",180,1
"27","176","WEEKDAY",60,1
"199","176","WEEKDAY",60,1
"254","176","WEEKDAY",20,1
"48","176","WEEKENDS/HOLIDAY",20,1
"239","176","WEEKENDS/HOLIDAY",180,1
"190","176","WEEKENDS/HOLIDAY",100,1
"157","176","WEEKDAY",80,1
"2","236","WEEKDAY",20,1
"131","236","WEEKDAY",40,1
"148","236","WEEKENDS/HOLIDAY",20,1
"211","236","WEEKDAY",140,1
"110","236","WEEKENDS/HOLIDAY",100,1
"70","236","WEEKENDS/HOLIDAY",20,1
"211","236","WEEKENDS/HOLIDAY",60,1
"107","236","WEEKDAY",40,1
"121","236","WEEKDAY",40,1
"38","236","WEEKDAY",20,1
"70","236","WEEKDAY",40,1
"148","236","WEEKDAY",100,1
"53","236","WEEKENDS/HOLIDAY",600,1
"131","236","WEEKENDS/HOLIDAY",60,1
"109","236","WEEKENDS/HOLIDAY",40,1
"160","236","WEEKDAY",20,1
"317","236","WEEKDAY",20,1
"249","236","WEEKDAY",80,1
"53","236","WEEKDAY",500,1
"5","236","WEEKENDS/HOLIDAY",20,1
"186","236","WEEKENDS/HOLIDAY",320,1
"61","236","WEEKDAY",40,1
"8","236","WEEKDAY",80,1
"242","236","WEEKENDS/HOLIDAY",260,1
"205","236","WEEKDAY",20,1
"239","236","WEEKDAY",100,1
"107","236","WEEKENDS/HOLIDAY",20,1
"188","236","WEEKDAY",20,1
"186","236","WEEKDAY",1340,1
"196","236","WEEKENDS/HOLIDAY",40,1
"173","236","WEEKDAY",60,1
"62","236","WEEKDAY",20,1
"188","236","WEEKENDS/HOLIDAY",20,1
"165","236","WEEKENDS/HOLIDAY",220,1
"24","236","WEEKDAY",20,1
"62","236","WEEKENDS/HOLIDAY",20,1
"313","236","WEEKDAY",1680,1
"90","236","WEEKDAY",280,1
"154","236","WEEKENDS/HOLIDAY",20,1
"208","236","WEEKDAY",20,1
"35","236","WEEKDAY",40,1
"181","236","WEEKDAY",40,1
"110","236","WEEKDAY",40,1
"136","236","WEEKENDS/HOLIDAY",20,1
"130","236","WEEKENDS/HOLIDAY",140,1
"228","236","WEEKENDS/HOLIDAY",20,1
"31","236","WEEKDAY",20,1
"24","236","WEEKENDS/HOLIDAY",60,1
"249","236","WEEKENDS/HOLIDAY",40,1
"2","236","WEEKENDS/HOLIDAY",40,1
"272","236","WEEKENDS/HOLIDAY",20,1
"236","236","WEEKDAY",6280,1
"116","236","WEEKDAY",20,1
"58","236","WEEKDAY",40,1
"208","236","WEEKENDS/HOLIDAY",100,1
"242","236","WEEKDAY",320,1
"159","236","WEEKDAY",140,1
"236","236","WEEKENDS/HOLIDAY",1480,1
"313","236","WEEKENDS/HOLIDAY",900,1
"136","236","WEEKDAY",40,1
"228","236","WEEKDAY",80,1
"168","236","WEEKDAY",660,1
"155","236","WEEKENDS/HOLIDAY",60,1
"130","236","WEEKDAY",200,1
"159","236","WEEKENDS/HOLIDAY",40,1
"165","236","WEEKDAY",260,1
"168","236","WEEKENDS/HOLIDAY",480,1
"155","236","WEEKDAY",420,1
"83","236","WEEKDAY",20,1
"78","59","WEEKDAY",18,1
"5","59","WEEKENDS/HOLIDAY",6,1
"287","59","WEEKDAY",486,1
"163","59","WEEKDAY",36,1
"279","59","WEEKENDS/HOLIDAY",126,1
"208","59","WEEKDAY",108,1
"110","59","WEEKDAY",42,1
"189","59","WEEKDAY",2,1
"142","59","WEEKDAY",36,1
"279","59","WEEKDAY",252,1
"180","59","WEEKDAY",1476,1
"126","59","WEEKDAY",1218,1
"4","59","WEEKENDS/HOLIDAY",166,1
"8","59","WEEKDAY",538,1
"46","59","WEEKENDS/HOLIDAY",14,1
"12","59","WEEKENDS/HOLIDAY",2,1
"64","59","WEEKDAY",18,1
"136","59","WEEKDAY",4,1
"4","59","WEEKDAY",548,1
"12","59","WEEKDAY",8,1
"87","59","WEEKENDS/HOLIDAY",20,1
"5","59","WEEKDAY",18,1
"87","59","WEEKDAY",72,1
"52","59","WEEKENDS/HOLIDAY",36,1
"46","59","WEEKDAY",52,1
"41","59","WEEKDAY",48,1
"2","59","WEEKDAY",12,1
"163","59","WEEKENDS/HOLIDAY",18,1
"109","59","WEEKDAY",126,1
"126","59","WEEKENDS/HOLIDAY",726,1
"133","59","WEEKENDS/HOLIDAY",18,1
"239","59","WEEKENDS/HOLIDAY",20,1
"287","59","WEEKENDS/HOLIDAY",522,1
"180","59","WEEKENDS/HOLIDAY",972,1
"32","59","WEEKENDS/HOLIDAY",18,1
"230","59","WEEKDAY",2,1
"8","59","WEEKENDS/HOLIDAY",250,1
"176","59","WEEKENDS/HOLIDAY",1608,1
"78","59","WEEKENDS/HOLIDAY",36,1
"2","59","WEEKENDS/HOLIDAY",8,1
"32","59","WEEKDAY",18,1
"6","59","WEEKDAY",2,1
"109","59","WEEKENDS/HOLIDAY",216,1
"239","59","WEEKDAY",48,1
"100","59","WEEKDAY",20,1
"136","59","WEEKENDS/HOLIDAY",14,1
"52","59","WEEKDAY",126,1
"67","59","WEEKENDS/HOLIDAY",4,1
"41","59","WEEKENDS/HOLIDAY",46,1
"67","59","WEEKDAY",18,1
"110","59","WEEKENDS/HOLIDAY",6,1
"208","59","WEEKENDS/HOLIDAY",108,1
"230","59","WEEKENDS/HOLIDAY",6,1
"24","59","WEEKDAY",24,1
"54","59","WEEKDAY",72,1
"100","59","WEEKENDS/HOLIDAY",2,1
"24","59","WEEKENDS/HOLIDAY",22,1
"291","59","WEEKDAY",2,1
"133","59","WEEKDAY",108,1
"54","59","WEEKENDS/HOLIDAY",54,1
"176","59","WEEKDAY",3702,1
"266","267","WEEKENDS/HOLIDAY",680,1
"267","267","WEEKENDS/HOLIDAY",260,1
"267","267","WEEKDAY",1380,1
"273","267","WEEKENDS/HOLIDAY",40,1
"266","267","WEEKDAY",1560,1
"260","267","WEEKENDS/HOLIDAY",380,1
"238","267","WEEKENDS/HOLIDAY",20,1
"225","267","WEEKENDS/HOLIDAY",20,1
"260","267","WEEKDAY",1660,1
"225","267","WEEKDAY",40,1
"277","267","WEEKENDS/HOLIDAY",160,1
"277","267","WEEKDAY",240,1
"310","267","WEEKDAY",20,1
"238","267","WEEKDAY",40,1
"177","187","WEEKENDS/HOLIDAY",60,1
"187","187","WEEKDAY",140,1
"177","187","WEEKDAY",1980,1
"24","91","WEEKENDS/HOLIDAY",20,1
"130","91","WEEKDAY",440,1
"3","91","WEEKENDS/HOLIDAY",40,1
"3","91","WEEKDAY",100,1
"36","91","WEEKDAY",40,1
"171","91","WEEKDAY",60,1
"36","91","WEEKENDS/HOLIDAY",20,1
"82","91","WEEKENDS/HOLIDAY",20,1
"6","91","WEEKDAY",140,1
"6","91","WEEKENDS/HOLIDAY",40,1
"130","91","WEEKENDS/HOLIDAY",180,1
"285","285","WEEKDAY",1740,1
"152","285","WEEKDAY",260,1
"219","285","WEEKDAY",80,1
"220","285","WEEKDAY",1380,1
"219","285","WEEKENDS/HOLIDAY",40,1
"297","285","WEEKDAY",20,1
"152","285","WEEKENDS/HOLIDAY",120,1
"206","285","WEEKENDS/HOLIDAY",7960,1
"285","285","WEEKENDS/HOLIDAY",100,1
"193","285","WEEKENDS/HOLIDAY",60,1
"297","285","WEEKENDS/HOLIDAY",60,1
"193","285","WEEKDAY",80,1
"215","285","WEEKENDS/HOLIDAY",40,1
"220","285","WEEKENDS/HOLIDAY",240,1
"206","285","WEEKDAY",8980,1
"207","285","WEEKENDS/HOLIDAY",80,1
"15","285","WEEKDAY",20,1
"252","285","WEEKDAY",20,1
"260","283","WEEKDAY",1520,1
"307","283","WEEKDAY",120,1
"283","283","WEEKENDS/HOLIDAY",60,1
"288","283","WEEKENDS/HOLIDAY",1500,1
"218","283","WEEKENDS/HOLIDAY",400,1
"260","283","WEEKENDS/HOLIDAY",1120,1
"218","283","WEEKDAY",1340,1
"307","283","WEEKENDS/HOLIDAY",120,1
"288","283","WEEKDAY",4800,1
"283","283","WEEKDAY",180,1
"303","290","WEEKENDS/HOLIDAY",860,1
"287","290","WEEKDAY",2840,1
"307","290","WEEKENDS/HOLIDAY",80,1
"317","290","WEEKENDS/HOLIDAY",40,1
"307","290","WEEKDAY",420,1
"290","290","WEEKENDS/HOLIDAY",820,1
"300","290","WEEKDAY",40,1
"308","290","WEEKDAY",60,1
"306","290","WEEKENDS/HOLIDAY",780,1
"290","290","WEEKDAY",3000,1
"287","290","WEEKENDS/HOLIDAY",1300,1
"306","290","WEEKDAY",3160,1
"249","290","WEEKENDS/HOLIDAY",40,1
"300","290","WEEKENDS/HOLIDAY",20,1
"303","290","WEEKDAY",1760,1
"249","290","WEEKDAY",120,1
"283","290","WEEKENDS/HOLIDAY",100,1
"317","290","WEEKDAY",180,1
"288","290","WEEKDAY",11100,1
"308","290","WEEKENDS/HOLIDAY",20,1
"283","290","WEEKDAY",100,1
"306","288","WEEKDAY",3080,1
"185","288","WEEKDAY",80,1
"306","288","WEEKENDS/HOLIDAY",1640,1
"300","288","WEEKDAY",60,1
"300","288","WEEKENDS/HOLIDAY",20,1
"182","288","WEEKDAY",2280,1
"103","288","WEEKENDS/HOLIDAY",140,1
"90","288","WEEKDAY",60,1
"290","288","WEEKDAY",560,1
"189","288","WEEKDAY",3920,1
"3","288","WEEKDAY",20,1
"189","288","WEEKENDS/HOLIDAY",2540,1
"307","288","WEEKDAY",11120,1
"288","288","WEEKDAY",20,1
"103","288","WEEKDAY",20,1
"182","288","WEEKENDS/HOLIDAY",880,1
"282","288","WEEKDAY",1080,1
"121","288","WEEKDAY",120,1
"121","288","WEEKENDS/HOLIDAY",140,1
"282","288","WEEKENDS/HOLIDAY",560,1
"3","288","WEEKENDS/HOLIDAY",20,1
"307","288","WEEKENDS/HOLIDAY",1320,1
"288","282","WEEKDAY",60,1
"306","282","WEEKENDS/HOLIDAY",220,1
"290","282","WEEKDAY",1420,1
"290","282","WEEKENDS/HOLIDAY",300,1
"299","282","WEEKENDS/HOLIDAY",260,1
"306","282","WEEKDAY",1440,1
"282","282","WEEKENDS/HOLIDAY",20,1
"299","282","WEEKDAY",420,1
"282","282","WEEKDAY",980,1
"291","282","WEEKDAY",160,1
"291","282","WEEKENDS/HOLIDAY",120,1
"294","307","WEEKENDS/HOLIDAY",80,1
"6","307","WEEKENDS/HOLIDAY",40,1
"283","307","WEEKDAY",1320,1
"257","307","WEEKDAY",80,1
"306","307","WEEKDAY",20,1
"223","307","WEEKENDS/HOLIDAY",260,1
"63","307","WEEKENDS/HOLIDAY",20,1
"283","307","WEEKENDS/HOLIDAY",340,1
"279","307","WEEKENDS/HOLIDAY",40,1
"59","307","WEEKDAY",240,1
"308","307","WEEKENDS/HOLIDAY",80,1
"279","307","WEEKDAY",320,1
"177","307","WEEKENDS/HOLIDAY",20,1
"257","307","WEEKENDS/HOLIDAY",60,1
"224","307","WEEKDAY",160,1
"288","307","WEEKDAY",3120,1
"320","307","WEEKDAY",1300,1
"299","307","WEEKENDS/HOLIDAY",1200,1
"299","307","WEEKDAY",10720,1
"224","307","WEEKENDS/HOLIDAY",60,1
"223","307","WEEKDAY",220,1
"63","307","WEEKDAY",120,1
"175","307","WEEKENDS/HOLIDAY",40,1
"291","307","WEEKDAY",20,1
"177","307","WEEKDAY",40,1
"289","307","WEEKENDS/HOLIDAY",300,1
"100","307","WEEKDAY",100,1
"320","307","WEEKENDS/HOLIDAY",620,1
"106","307","WEEKDAY",20,1
"268","307","WEEKENDS/HOLIDAY",20,1
"289","307","WEEKDAY",1020,1
"307","307","WEEKENDS/HOLIDAY",80,1
"175","307","WEEKDAY",80,1
"306","307","WEEKENDS/HOLIDAY",20,1
"268","307","WEEKDAY",100,1
"288","307","WEEKENDS/HOLIDAY",1720,1
"307","307","WEEKDAY",40,1
"59","307","WEEKENDS/HOLIDAY",60,1
"294","307","WEEKDAY",360,1
"42","145","WEEKDAY",40,1
"163","145","WEEKENDS/HOLIDAY",20,1
"58","145","WEEKDAY",40,1
"167","145","WEEKENDS/HOLIDAY",20,1
"163","145","WEEKDAY",60,1
"231","145","WEEKDAY",140,1
"167","145","WEEKDAY",20,1
"263","213","WEEKDAY",960,1
"266","213","WEEKDAY",500,1
"246","213","WEEKDAY",300,1
"269","213","WEEKENDS/HOLIDAY",20,1
"263","213","WEEKENDS/HOLIDAY",40,1
"266","213","WEEKENDS/HOLIDAY",80,1
"246","213","WEEKENDS/HOLIDAY",20,1
"214","213","WEEKDAY",40,1
"213","213","WEEKDAY",400,1
"254","213","WEEKDAY",100,1
"271","213","WEEKDAY",120,1
"213","213","WEEKENDS/HOLIDAY",60,1
"182","213","WEEKDAY",80,1
"254","213","WEEKENDS/HOLIDAY",120,1
"103","213","WEEKENDS/HOLIDAY",40,1
"269","213","WEEKDAY",60,1
"167","213","WEEKDAY",80,1
